beeID,year,month,day,AM/PM,plant.genus,plant.species,site,transect,collector,method,date processed,processed by,morpho,digital entry checked by,checked on,notes
253,2017,6,6,AM,Erigeron,philadelphicus,Ulven,4,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
254,2017,6,6,AM,Erigeron,philadelphicus,Ulven,4,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
255,2017,6,1,AM,Zizia,aptera,Rice SNA,2,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
256,2017,6,1,AM,Zizia,aptera,Rice SNA,2,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
257,2017,6,1,PM,Zizia,aurea,Rice SNA,4,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
258,2017,6,1,AM,Zizia,aptera,Rice SNA,3,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
259,2017,6,1,PM,Zizia,aurea,Rice SNA,2,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
260,2017,6,1,PM,Zizia,aurea,Rice SNA,2,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
261,2017,6,1,PM,Zizia,aptera,Rice SNA,2,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
262,2017,6,1,PM,Zizia,aptera,Rice SNA,5,C. Herron-Sweet,net,6.7.2017,M. Gullickson,,,,
264,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
265,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
266,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
267,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
268,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
269,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
270,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
271,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
272,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
273,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
274,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
275,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
276,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
277,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
278,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
279,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
280,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
281,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
282,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
283,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
284,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
285,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
286,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
287,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
288,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
289,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
290,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
291,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
292,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
293,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
294,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
295,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
296,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
297,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
298,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
299,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
300,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
301,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
302,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
303,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
304,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
305,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
306,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
307,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
308,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
309,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
310,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
311,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
312,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
313,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
314,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
315,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
316,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
317,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
318,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
319,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
320,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
321,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
322,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
323,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
324,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
325,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
326,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
327,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
328,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
329,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
330,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
331,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
332,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
333,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
334,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
335,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
336,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
337,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
338,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
339,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
340,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
341,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
342,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
343,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
344,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
345,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
346,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
347,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
348,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
349,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
350,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
351,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
352,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
353,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
354,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
355,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
356,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
357,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
358,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
359,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
360,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
361,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
362,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
363,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
364,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
365,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
366,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
367,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
368,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
369,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
370,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
371,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
372,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
373,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
374,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
375,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
376,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
377,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
378,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
379,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
380,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
381,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
382,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
383,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
384,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
385,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
386,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
387,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
388,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
389,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
390,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
391,2017,6,1,_,_,_,Sogn,,R. Tucker,bowl,6.7.2017,R. Tucker,,,,
392,2017,5,25,PM,Zizia,aurea,Woltjer,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
393,2017,5,25,PM,Zizia,aurea,Woltjer,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
394,2017,5,25,PM,Zizia,aurea,Woltjer,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
395,2017,5,25,PM,Zizia,aurea,Woltjer,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
396,2017,5,25,PM,Zizia,aurea,Woltjer,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
397,2017,5,25,PM,Zizia,aurea,Woltjer,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
398,2017,5,25,PM,Barbarea,vulgaris,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
399,2017,5,25,PM,Barbarea,vulgaris,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
400,2017,5,25,PM,Barbarea,vulgaris,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
401,2017,5,25,PM,Barbarea,vulgaris,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
402,2017,5,25,PM,Barbarea,vulgaris,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
403,2017,5,25,PM,Barbarea,vulgaris,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
404,2017,5,25,PM,Barbarea,vulgaris,Woltjer,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
405,2017,5,25,PM,Barbarea,vulgaris,Woltjer,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
406,2017,5,25,PM,Barbarea,vulgaris,Woltjer,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
407,2017,5,25,PM,Barbarea,vulgaris,Woltjer,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
408,2017,5,25,PM,Barbarea,vulgaris,Woltjer,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
409,2017,5,25,PM,Zizia,aurea,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
410,2017,5,25,PM,Zizia,aurea,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
411,2017,5,25,PM,Zizia,aurea,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
412,2017,5,25,PM,Zizia,aurea,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
413,2017,5,25,PM,Zizia,aurea,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
414,2017,5,25,PM,Zizia,aurea,Woltjer,1,R. Tucker,net,5.30.2017,R. Tucker,small,,,
415,2017,5,25,PM,Barbarea,vulgaris,Woltjer,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
416,2017,5,25,PM,Barbarea,vulgaris,Woltjer,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
417,2017,5,25,PM,Zizia,aurea,Woltjer,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
418,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
419,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
420,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
421,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
422,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
423,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
424,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
425,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
426,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
427,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
428,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
429,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
430,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
431,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
432,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
433,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
434,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
435,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
436,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
437,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
438,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
439,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
440,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
441,2017,5,26,AM,Zizia,aurea,Abarr,6,R. Tucker,net,5.30.2017,R. Tucker,small,,,
442,2017,5,26,AM,Erigeron,philadelphicus,Abarr,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
443,2017,5,26,AM,Erigeron,philadelphicus,Abarr,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
444,2017,5,26,AM,Erigeron,philadelphicus,Abarr,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
445,2017,5,26,AM,Taraxacum,officinale,Abarr,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
446,2017,5,26,AM,Zizia,aurea,Abarr,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
447,2017,5,26,AM,Zizia,aurea,Abarr,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
448,2017,5,26,AM,Zizia,aurea,Abarr,5,R. Tucker,net,5.30.2017,R. Tucker,small,,,
449,2017,5,26,AM,Erigeron,philadelphicus,Abarr,2,R. Tucker,net,5.30.2017,R. Tucker,andrena/colletes,,,
450,2017,5,26,AM,Erigeron,philadelphicus,Abarr,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
451,2017,5,26,AM,Erigeron,philadelphicus,Abarr,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
452,2017,5,26,AM,Erigeron,philadelphicus,Abarr,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
453,2017,5,26,AM,Erigeron,philadelphicus,Abarr,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
454,2017,5,26,AM,Zizia,aurea,Abarr,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
455,2017,5,26,AM,Zizia,aurea,Abarr,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
456,2017,5,26,AM,Zizia,aurea,Abarr,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
457,2017,5,26,AM,Zizia,aurea,Abarr,2,R. Tucker,net,5.30.2017,R. Tucker,small,,,
458,2017,5,26,AM,Erigeron,philadelphicus,Abarr,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
459,2017,5,26,AM,Erigeron,philadelphicus,Abarr,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
460,2017,5,26,AM,Erigeron,philadelphicus,Abarr,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
461,2017,5,26,AM,Zizia,aurea,Abarr,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
462,2017,5,26,AM,Zizia,aurea,Abarr,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
463,2017,5,26,AM,Zizia,aurea,Abarr,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
464,2017,5,26,AM,Zizia,aurea,Abarr,3,R. Tucker,net,5.30.2017,R. Tucker,small,,,
465,2017,5,26,AM,Erigeron,philadelphicus,Abarr,4,R. Tucker,net,5.30.2017,R. Tucker,andrena/colletes,,,
466,2017,5,26,AM,Erigeron,philadelphicus,Abarr,4,R. Tucker,net,5.30.2017,R. Tucker,andrena/colletes,,,
467,2017,5,26,PM,Zizia,aurea,Clay County WMA,5,C. Herron-Sweet,net,5.30.2017,R. Tucker,small,,,
468,2017,5,26,PM,Zizia,aurea,Clay County WMA,5,C. Herron-Sweet,net,5.30.2017,R. Tucker,small,,,
469,2017,5,26,PM,Zizia,aurea,Clay County WMA,3,C. Herron-Sweet,net,5.30.2017,R. Tucker,small,,,
470,2017,5,26,PM,Packera,pseudaurea,Clay County WMA,4,C. Herron-Sweet,net,5.30.2017,R. Tucker,small,,,
471,2017,5,26,PM,Zizia,aurea,Clay County WMA,6,C. Herron-Sweet,net,5.30.2017,R. Tucker,small,C. Herron-Sweet,6.21.17,
472,2017,5,26,PM,Zizia,aurea,Clay County WMA,6,C. Herron-Sweet,net,5.30.2017,R. Tucker,small,C. Herron-Sweet,6.21.17,
473,2017,5,26,AM,Zizia,aurea,Clay County WMA,6,C. Herron-Sweet,net,5.30.2017,R. Tucker,small,C. Herron-Sweet,6.21.17,
474,2017,5,26,AM,Fragaria,virginiana,Clay County WMA,4,C. Herron-Sweet,net,5.30.2017,R. Tucker,small,C. Herron-Sweet,6.21.17,
475,2017,5,26,AM,Sisyrinchium,campestre,Clay County WMA,4,C. Herron-Sweet,net,5.30.2017,R. Tucker,small,C. Herron-Sweet,6.21.17,
476,2017,6,19,AM,Zizia,aurea,Clay County WMA,3,R. Tucker,net,6.21.17,I. Lane,small dark,S. Marconie,7.18.17,
477,2017,5,31,PM,Oxalis,violacea,Bluestem SNA ,5,R. Tucker,net,.,.,.,,,
478,2017,5,31,PM,Packera,plattensis,Bluestem SNA ,2,R. Tucker,net,.,.,.,,,
479,2017,5,31,PM,Packera,plattensis,Bluestem SNA ,2,R. Tucker,net,.,.,.,,,
480,2017,5,31,PM,Packera,plattensis,Bluestem SNA ,2,R. Tucker,net,.,.,.,,,
481,2017,5,31,PM,Packera,plattensis,Bluestem SNA ,2,R. Tucker,net,.,.,.,,,
482,2017,5,31,PM,Zizia,aurea,Bluestem SNA ,5,R. Tucker,net,.,.,.,,,
483,2017,5,31,PM,Zizia,aurea,Bluestem SNA ,1,R. Tucker,net,.,.,.,,,
484,2017,5,31,PM,Zizia,aurea,Bluestem SNA ,1,R. Tucker,net,.,.,.,,,
485,2017,5,31,PM,Pedicularis,canadensis,Bluestem SNA ,5,R. Tucker,net,.,.,.,,,
486,2017,5,31,PM,Zizia,aurea,Bluestem SNA ,1,R. Tucker,net,.,.,.,,,
487,2017,5,31,PM,Zizia,aurea,Bluestem SNA ,1,R. Tucker,net,.,.,.,,,
488,2017,5,31,PM,Zizia,aurea,Bluestem SNA ,1,R. Tucker,net,.,.,.,,,
489,2017,5,31,PM,Zizia,aurea,Bluestem SNA ,1,R. Tucker,net,.,.,.,,,
490,2017,5,31,PM,Zizia,aurea,Bluestem SNA ,1,R. Tucker,net,.,.,.,,,
491,2017,5,31,PM,Cerastium,fontanum,Bluestem SNA ,2,R. Tucker,net,.,.,.,,,
492,2017,5,31,AM,Oxalis,violacea,Bluestem SNA ,6,R. Tucker,net,.,.,.,,,
493,2017,5,31,AM,Packera,plattensis,Bluestem SNA ,2,R. Tucker,net,.,.,.,,,
494,2017,5,31,AM,Taraxacum,officinale,Ackerson,2,C. Herron-Sweet,net,.,.,.,,,
495,2017,5,31,AM,Zizia,aurea,Ackerson,5,C. Herron-Sweet,net,.,.,.,,,
496,2017,5,31,AM,Potentilla,anserina,Ackerson,1,C. Herron-Sweet,net,.,.,.,,,
497,2017,5,31,AM,Zizia,aurea,Ackerson,6,C. Herron-Sweet,net,.,.,.,,,
498,2017,5,31,AM,Zizia,aurea,Ackerson,6,C. Herron-Sweet,net,.,.,.,,,
499,2017,5,31,AM,Zizia,aurea,Ackerson,6,C. Herron-Sweet,net,.,.,.,,,
500,2017,5,31,AM,Taraxacum,officinale,Ackerson,6,C. Herron-Sweet,net,.,.,.,,,
501,2017,5,31,AM,Taraxacum,officinale,Ackerson,6,C. Herron-Sweet,net,.,.,.,,,
502,2017,5,31,AM,Taraxacum,officinale,Ackerson,3,C. Herron-Sweet,net,.,.,.,,,
503,2017,5,31,AM,Taraxacum,officinale,Ackerson,1,C. Herron-Sweet,net,.,.,.,,,
504,2017,5,31,PM,Zizia,aurea,Ackerson,5,C. Herron-Sweet,net,.,.,.,,,
505,2017,5,31,PM,Zizia,aurea,Ackerson,5,C. Herron-Sweet,net,.,.,.,,,
506,2017,5,31,PM,Zizia,aurea,Ackerson,5,C. Herron-Sweet,net,.,.,.,,,
507,2017,5,31,PM,Potentilla,anserina,Ackerson,1,C. Herron-Sweet,net,.,.,.,,,
508,2017,5,31,PM,Potentilla,anserina,Ackerson,1,C. Herron-Sweet,net,.,.,.,,,
509,2017,5,31,PM,Taraxacum,officinale,Ackerson,2,C. Herron-Sweet,net,.,.,.,,,
510,2017,5,31,PM,Zizia,aurea,Ackerson,4,C. Herron-Sweet,net,.,.,.,,,
511,2017,5,31,PM,Zizia,aurea,Ackerson,4,C. Herron-Sweet,net,.,.,.,,,
